,recipe_id,author,rating,date
3298,50644,Aldora Kwee,3,1/30/2011
3299,50644,carrotcakefreak,3,1/30/2007
3300,50644,Trishauna,5,1/23/2011
3301,50644,ANASHA,5,2/15/2007
3302,50644,fitforaqueenclothing.com,5,6/28/2003
3303,50644,Deborah Johnson Geer,1,3/1/2013
3304,50644,TwoSweetPickles,3,2/20/2011
3305,50644,Kris L.,3,7/14/2011
3306,50644,ms_sally,5,9/29/2006
3307,50644,IVPLAY,5,6/25/2002
3308,50644,GAILANDKIDS,5,1/25/2007
3309,50644,KARIN,4,8/12/2007
3310,50644,ANDREA,5,2/27/2007
3311,50644,VAMay99,5,2/14/2007
3312,50644,Thomas Alvarez,5,12/30/2014
3313,50644,LISA D.,5,1/26/2004
3314,50644,gderr the dysfunctional,5,6/15/2008
3315,50644,THIRDAYROCKS,5,2/24/2004
3316,50644,LWADE0319,4,1/27/2007
3317,50644,LADYJAYPEE,3,1/23/2007
3318,50644,"MrsFisher0729 ALLRECIPES ALLSTAR This reviewer is an Allrecipes Allstar. Allstars are loyal community members selected to be brand ambassadors based on onsite participation, interest, and commitment. Allstars may be compensated for their participation in the Allrecipes Allstar Program. Allstar",4,5/3/2007
3319,50644,RatherBeCooking,5,3/29/2012
3320,50644,keith,4,1/29/2012
3321,50644,KCARDWELL,5,7/30/2003
3322,50644,dmloor,5,9/1/2014
3323,50644,rocks,5,9/11/2006
3324,50644,Erin,5,5/5/2007
3325,50644,4hannibub,5,10/18/2002
3326,50644,Shannon :),5,7/5/2006
3327,50644,sassc,5,1/23/2007
3328,50644,MRSB927,4,6/17/2008
3329,50644,CALIAINJO,5,5/10/2006
3330,50644,Kandiee,5,10/19/2007
3331,50644,Carol Hammond,5,1/22/2007
3332,50644,Joe,5,12/16/2006
3333,50644,Blessed,5,2/22/2011
3334,50644,Natacha Pellerin,5,8/24/2011
3335,50644,RALWATTAR,4,1/31/2011
3336,50644,carol,5,6/21/2008
3337,50644,Mrs. Lee,4,10/26/2006
3338,50644,LARANEFF,5,2/5/2009
3339,50644,Shelly J.,5,2/13/2007
3340,50644,nao,5,4/18/2007
3341,50644,NATALIA2005,5,2/15/2007
3342,50644,gail,5,2/27/2004
3343,50644,NATENOYD,5,9/22/2002
3344,50644,scm,5,7/11/2003
3345,50644,Janet Knapp,5,2/23/2011
3346,50644,VEGGIEAMBER,5,10/20/2002
3347,50644,Barbara K,5,1/26/2007
3348,50644,KENNEDYS99,2,10/30/2002
3349,50644,saba kk,5,12/23/2014
3350,50644,PensyGirl,5,12/18/2006
3351,50644,NUNPUNCH,5,10/4/2007
3352,50644,FRO,5,1/24/2007
3353,50644,Crystal S,3,1/19/2010
3354,50644,Trisha,5,1/26/2007
3355,50644,newmommy,5,1/26/2007
3356,50644,JACQUELINEC,5,7/14/2002
3357,50644,KELLYCLARK22,5,12/16/2014
3358,50644,ELWOODWILSON,5,6/26/2007
3359,50644,Dancing Queen,4,2/3/2011
3360,50644,Emily Rose,5,2/9/2011
3361,50644,JESSSTEPHENS,5,10/23/2002
3362,50644,WIGGYBABS,5,9/18/2002
3363,50644,Jeff Stark,4,12/5/2005
3364,50644,eileen,4,3/15/2012
3365,50644,ANNYBER,5,1/24/2007
3366,50644,KTOWNJULIE,4,11/13/2012
3367,50644,JOSIE,5,2/10/2003
3368,50644,txgirlak,4,3/24/2007
3369,50644,Claudette P Henry,5,10/9/2006
3370,50644,TwoOfDiamonds,5,10/11/2002
3371,50644,carah,4,12/31/2010
3372,50644,Shak,5,7/5/2005
3373,50644,Hillery,4,1/27/2011
3374,50644,cookfresh,5,12/29/2010
3375,50644,Canadian,3,12/23/2014
3376,50644,heather,1,2/1/2007
3377,50644,FRBBY,5,1/26/2007
3378,50644,TENEKA,5,8/6/2006
3379,50644,Debbie Skuback DePero,5,2/13/2007
3380,50644,jaltz,5,1/26/2007
3381,50644,Keri,5,4/27/2008
3382,50644,Cowboy Mark,5,6/28/2012
3383,50644,Mare,5,6/24/2007
3384,50644,Jamie,5,1/15/2007
3385,50644,Ace,5,9/3/2014
3386,50644,SACHABEAR,5,11/4/2003
3387,50644,angienliz,5,9/11/2014
3388,50644,Betsy Maguire (maguidhir),5,1/29/2007
3389,50644,Spyce,5,8/26/2006
3390,50644,Jennifer Henley,5,1/24/2007
3391,50644,Deborah Folle-Scott,5,1/26/2007
3392,50644,Maili,3,7/1/2012
3393,50644,luv2cook,5,1/7/2011
3394,50644,TORI,5,10/9/2002
3395,50644,phyllisinwellington,5,1/24/2007
3396,50644,NickNack,5,2/27/2007
3397,50644,Grayland2000,5,9/8/2014
3398,50644,Mel26,5,12/16/2014
3399,50644,Kayla,5,12/14/2006
3400,50644,palang,5,4/4/2010
3401,50644,Mary Kay,5,1/26/2007
3402,50644,BAND53197,5,8/5/2003
3403,50644,deuxbebes,5,2/13/2007
3404,50644,carpenter115,5,3/25/2012
3405,50644,Tanaquil,4,10/14/2007
3406,50644,KatieBell,5,5/8/2012
3407,50644,Scotdog,5,2/23/2007
3408,50644,mrs. walter,5,1/30/2005
3409,50644,BDEGER,5,2/27/2007
3410,50644,SHEILA IN TEXAS,5,4/21/2006
3411,50644,TRACIE ELY,5,7/23/2002
3412,50644,Cyn Coriell,5,9/7/2006
3413,50644,JoePoulson,5,10/14/2006
3414,50644,RMANAHAN,5,12/18/2006
3415,8665,supershells,5,2/16/2000
3416,8665,INFERNO451,5,6/17/2003
3417,8665,harpo,5,11/22/2006
3418,8665,carrie z,3,1/6/2010
3419,8665,QEW,4,3/28/2000
3420,8665,Jmort9,5,3/3/2014
3421,8665,ashley01,5,2/18/2010
3422,8665,CHEFSINGLEDAD,5,2/16/2003
3423,8665,Jenny,4,9/29/2010
3424,8665,Laurie W,5,9/12/2010
3425,8665,Weaam Algassim,5,10/6/2004
3426,8665,Aspen,5,2/8/2011
3427,8665,Mary,5,3/18/2014
3428,8665,DONNAINNC,5,4/30/2003
3429,8665,SUEASTY,3,9/10/2014
3430,8665,CATATENNUI,5,1/7/2010
3431,8665,drzzasgirl,5,3/8/2014
3432,8665,Krista Ferrill Donahue,2,12/11/2010
3433,8665,MOMMY2TRIS,3,8/5/2003
3434,8665,Toje,5,8/4/2003
3435,8665,MEGBAUM,3,11/14/2010
3436,8665,Paige,5,6/30/2003
3437,8665,chef tara,5,11/7/2007
3438,8665,sassyshay,5,2/15/2007
3439,8665,NINA&ED,5,12/14/2002
3440,8665,Spirited Sarah,5,10/8/2008
3441,8665,JASPERESQ,5,10/31/2002
3442,8665,sberrystephcake,5,11/9/2010
3443,8665,RESAR,5,2/1/2011
3444,8665,Jamie,5,9/3/2012
3445,8665,CreativeCook,5,2/3/2011
3446,8665,Canakat,5,9/13/2010
3447,8665,Butterfly Flutterby,5,9/15/2007
3448,8665,Nana,3,8/30/2014
3449,8665,katswirlz,3,2/1/2011
3450,8665,Kristine Cassey Hoskins,4,10/9/2002
3451,8665,taylorgordon,5,9/2/2014
3452,8665,bensmum,4,4/10/2007
3453,8665,MsMarge,5,2/9/2011
3454,8665,fyer,4,3/27/2015
3455,8665,Stefanie Barber,5,7/21/2011
3456,8665,MONKAREE,5,4/14/2005
3457,8665,STEPHMIT,5,3/13/2003
3458,8665,naedwards,5,7/29/2006
3459,8665,Raquel Teixeira,4,8/10/2010
3460,8665,ZeldaSayre,5,2/3/2011
3461,8665,grainfreegirl96,5,8/31/2011
3462,8665,RogueOnion8,4,10/8/2004
3463,8665,Karl,5,9/9/2014
3464,8665,Marc Orlandi,4,2/22/2014
3465,8665,Allison,5,2/18/2010
3466,8665,CSANDST1,4,10/2/2000
3467,8665,MCDONALD525,1,8/26/2004
3468,8665,THEMAGICWORD,5,5/22/2008
3469,8665,The Messy Cook,4,1/31/2011
3470,8665,Kelly Callan,4,10/11/2006
3471,8665,Beth Anne Banks Bauman,5,9/14/2010
3472,8665,Nancy Cabot-Janiszewski,5,2/2/2011
3473,8665,LSHAWGO,5,1/28/2011
3474,8665,Holly,5,2/1/2011
3475,8665,LABNE,5,5/18/2000
3476,8665,CARRON,5,3/9/2000
3477,8665,DaniCook914,5,4/20/2009
3478,8665,girlblue,4,9/22/2010
3479,8665,SYDLY,5,11/5/2006
3480,8665,SheliaH,5,3/1/2013
3481,8665,Marinus Swanepoel,4,3/5/2014
3482,8665,Tberkley,5,3/10/2015
3483,8665,NOLLIE,4,7/25/2000
3484,8665,JON_SHELLY7,5,8/4/2003
3485,8665,laurabora,5,4/10/2011
3486,8665,Ann,4,5/11/2011
3487,8665,donellebell,4,9/4/2014
3488,8665,Jessica,5,8/3/2010
3489,8665,Renee,5,5/12/2003
3490,8665,RUFFSMOM,5,6/12/2000
3491,8665,SOLR,5,8/8/2000
3492,8665,erniebertandme,5,1/15/2011
3493,8665,Angela Maria Segarra,1,10/2/2012
3494,8665,TOKYO KAREN,3,5/13/2002
3495,8665,Niksurm,5,11/16/2014
3496,8665,KENNEDYS99,1,9/14/2002
3497,8665,Crystal S,5,3/7/2010
3498,8665,Sylvia,5,4/19/2010
3499,8665,Jeanette Boisvert,5,8/25/2007
3500,8665,JB's Kitchen,3,7/30/2011
3501,8665,vanfran86,3,2/1/2011
3502,8665,annekj,5,5/22/2010
3503,8665,JOrr1279,5,3/4/2014
3504,8665,MILLCA,3,7/5/2000
3505,8665,dad2twins,5,2/2/2011
3506,8665,vanessa,5,3/4/2011
3507,8665,MOONNOODLE,4,11/14/2002
3508,8665,Susan Dyer,5,9/21/2010
3509,8665,chef mikki,5,6/25/2003
3510,8665,TTV78,5,12/10/2010
3511,8665,LaJeuneFille,5,9/6/2010
3512,8665,Wendi,5,9/6/2014
3513,8665,NJSS2000,5,12/17/2000
3514,8665,Joan,5,10/10/2003
3515,8665,karolj,5,2/4/2011
3516,8665,"Bibi ALLRECIPES ALLSTAR This reviewer is an Allrecipes Allstar. Allstars are loyal community members selected to be brand ambassadors based on onsite participation, interest, and commitment. Allstars may be compensated for their participation in the Allrecipes Allstar Program. Allstar",4,8/15/2011
3517,8665,DCAMP,5,7/2/2000
3518,8665,STOVERIDER,2,5/22/2003
3519,8665,Michelle Roth-Kiva,5,1/1/2007
3520,8665,NateInMpls,5,12/27/2010
3521,8665,HEIFERYUNG,2,5/24/2008
3522,8665,Purl2tog,5,5/11/2014
3523,8665,JPJ417,3,5/25/2000
3524,8665,JoeRik,4,1/26/2011
3525,8665,GIGI9801,5,9/27/2004
3526,8665,Kenstir,5,6/14/2003
3527,8665,Qween of My Destiny,5,2/8/2011
3528,8665,Jillian,5,3/15/2015
3529,8665,Jeannine H,5,2/1/2011
3530,8665,GodivaGirl,5,5/1/2008
3531,8665,julietdavis,5,6/28/2014
3532,8665,Love2Cook,3,12/4/2013
3533,8665,momof2,5,4/17/2014
3534,8665,Lingal,5,5/6/2014
3535,8665,Chikee,5,10/19/2006
3536,8665,CIN589,5,8/4/2003
3537,8665,witchy_mom,4,5/21/2008
3538,8665,LILSPINSTER,5,8/4/2003
3539,8665,luvglass,4,2/1/2011
3540,8665,Grace Philpot,5,10/7/2014
3541,8665,Samantha,5,3/1/2013
3542,8665,Liss,5,10/22/2006
3543,8665,Jennifer,5,9/14/2007
3544,8665,Falcon01,5,2/2/2011
3545,8665,Denae McKibben,5,7/23/2010
3546,8665,Kristi Goulette Lozensky,4,9/23/2006
3547,8665,stylistmama,4,3/4/2008
3548,8665,beth,5,2/1/2011
3549,8665,CRUISEM,4,2/13/2011
3550,8665,jjaecks,5,1/31/2011
3551,8665,SPEECHIE604,4,5/8/2006
3552,8665,matt,5,6/26/2010
3553,8665,Laura Moody,5,3/7/2006
3554,8665,shm18,1,12/4/2006
3555,8665,Katie Compton,5,10/22/2012
3556,8665,Stephanie Lutz Weber,4,1/28/2011
3557,8665,KT,5,10/13/2014
3558,8665,Nicole R.,5,1/23/2011
3559,166624,shuki,5,4/16/2009
3560,166624,Susanne Sable Lustig,5,6/24/2017
3561,166624,SSwisher,5,7/15/2014
3562,166624,Aryn Cross,5,12/21/2015
3563,166624,Lindsay,4,9/4/2013
3564,166624,Kaleigh Root,5,7/26/2019
3565,166624,Judy,4,9/26/2014
3566,166624,Sarah,5,2/18/2009
3567,166624,MolokaiMaid,5,7/16/2008
3568,166624,hadsit,4,4/15/2014
3569,166624,Pam,5,8/6/2017
3570,166624,Lconroy41,4,3/13/2014
3571,166624,timber lou,5,5/11/2019
3572,166624,TNgirl,5,10/14/2018
3573,166624,Danceann,5,8/4/2017
3574,166624,Michelle Ramey,4,7/14/2008
3575,166624,mcmillan49,4,4/18/2018
3576,166624,Jen,5,2/11/2019
3577,166624,QueenB1682,4,8/5/2009
3578,166624,janet m,5,12/8/2016
3579,166624,MEB,5,5/23/2019
3580,166624,Cherolyn Jones Frampton,5,3/7/2017
3581,166624,Newmom,4,2/17/2018
3582,166624,Kim,5,6/4/2017
3583,166624,Liz,4,6/20/2008
3584,166624,Bangie,5,9/9/2013
3585,166624,Julie,5,8/22/2010
3586,166624,Kaceygee,5,8/16/2016
3587,166624,ez,5,12/30/2018
3588,166624,lucinda,5,2/23/2014
3589,166624,SparkletheXWoman,4,8/22/2008
3590,166624,CookinBug,5,8/24/2011
3591,166624,teammcclure,4,6/3/2008
3592,166624,MaryT,4,8/9/2017
3593,166624,Judith Bonnett,5,6/4/2018
3594,166624,pattyshaw,5,8/3/2017
3595,166624,Dandilaroche,5,8/1/2017
3596,166624,Aliceof1derland,4,6/30/2014
3597,166624,kellieann,3,1/25/2009
3598,166624,Bill Oberg,4,5/18/2017
3599,166624,jamwilkins@icloud.com,5,5/20/2018
3600,166624,zhra,5,11/16/2016
3601,166624,keith,5,7/3/2017
3602,166624,cowgirll,4,3/3/2015
3603,166624,Missyhh,4,7/20/2018
3604,166624,Alanna Mazekulua,5,9/22/2014
3605,166624,Mel K,4,11/13/2009
3606,166624,Valerie Hughes,5,11/30/2018
3607,166624,Jules68,5,8/23/2016
3608,166624,Betz LaMarche,5,3/8/2017
3609,166624,chicken260,4,8/27/2014
3610,166624,Julia S.,5,7/19/2008
3611,166624,PawsMama,5,2/15/2014
3612,166624,Jan Rustad Baker,5,8/12/2016
3613,166624,jerryerkenbeck,5,10/17/2018
3614,166624,Storm Vollertsen,5,6/27/2014
3615,166624,OkinawanPrincess,5,9/3/2011
3616,166624,Clifford Randall Lyde,4,3/14/2009
3617,166624,hayleybear1982,3,9/6/2011
3618,166624,Tenika Eardley,5,4/10/2019
3619,166624,Molly Scrivens,3,9/16/2016
3620,166624,canesmojo,4,7/15/2018
3621,166624,dlperkins1128,4,3/9/2010
3622,166624,Cindi Phillips Weddle,5,10/30/2019
3623,166624,Allison sova,5,3/18/2017
3624,166624,wzunc,4,2/9/2011
3625,166624,kimberly,4,7/14/2018
3626,166624,mtolson244,5,2/21/2010
3627,166624,cookiemonster,5,7/1/2009
3628,166624,Jillian H,5,9/21/2014
3629,166624,emjay926,5,11/24/2013
3630,166624,June Keel,5,5/17/2017
3631,166624,acdnc,4,1/30/2009
3632,166624,apainter0703,5,8/2/2011
3633,166624,Emily Turner,4,8/28/2018
3634,166624,UmaRaj,5,1/11/2014
3635,166624,Chris Olesen,4,6/27/2008
3636,166624,I'm ok at cooking,5,5/14/2014
3637,166624,welshrarebit,5,7/18/2011
3638,166624,Diana Charles Douglas,5,6/30/2019
3639,166624,Halie Noble,5,7/17/2018
3640,166624,Rosalind,4,8/26/2008
3641,166624,Bobbie,5,8/5/2018
3642,166624,greentea808,4,5/14/2009
3643,166624,jenn_in_sea,5,8/19/2008
3644,166624,AndreaRose1,5,8/25/2009
3645,166624,Kristen B,5,4/5/2018
3646,166624,supi69,4,7/24/2018
3647,166624,JOE T,5,10/25/2019
3648,166624,Holly Richardson,3,7/18/2018
3649,166624,DaniellaLiberty,5,6/10/2009
3650,166624,Lindsay Horton Peterson,5,9/28/2014
3651,166624,QZee,5,3/5/2017
3652,166624,KERRI SKRUDLAND,4,9/19/2008
3653,166624,suzyk,5,10/23/2017
3654,166624,Abby1919,5,4/21/2014
3655,166624,Molly,5,8/27/2014
3656,166624,Cher,4,5/31/2014
3657,166624,Bethany Fox,5,2/10/2015
3658,166624,KittyPaws923,5,1/18/2012
3659,166624,Aria Basirnia,5,6/15/2014
3660,166624,Judy,5,3/3/2017
3661,166624,Diane Cullum,4,3/31/2014
3662,166624,Tim Claxton,4,3/15/2017
3663,166624,joychick,5,10/26/2010
3664,166624,Abbie,4,5/26/2014
3665,166624,BECCAP,4,9/4/2011
3666,166624,shawna somers,5,8/11/2016
3667,166624,Bob From Alberta,4,8/10/2018
3668,166624,iversonan,5,10/15/2019
3669,166624,Chris,4,11/4/2018
3670,166624,BJ,4,6/29/2008
3671,166624,SuzieQ,5,3/7/2017
3672,166624,mara,5,4/12/2017
3673,166624,Kevin Betters,5,5/16/2018
3674,166624,Gabrielle Andres,4,11/12/2014
3675,166624,BWMCCARTHY,4,9/7/2008
3676,166624,TheRecycleChef,5,2/25/2013
3677,166624,Elizabeth Martin,5,10/10/2019
3678,166624,sandy haleach,5,1/25/2015
3679,166624,PAMELA D. aPROpos of nothing,4,11/5/2011
3680,166624,Dot J Freel,5,10/15/2018
3681,166624,Whit,5,8/8/2008
3682,166624,Chuckles,5,6/25/2017
3683,166624,Laine,4,12/8/2008
3684,166624,JINOTEGA,4,9/4/2008
3685,166624,peabozzle,4,6/15/2009
3686,166624,caro,5,8/7/2017
3687,166624,Tangy,4,5/5/2015
3688,166624,Tauhirah Ayesha,5,5/23/2018
3689,166624,Eric Wallace,5,8/13/2017
3690,166624,Kay,4,8/16/2009
3691,166624,tana129,4,9/2/2018
3692,166624,Julie in Florida,5,7/12/2019
3693,166624,Jamie,5,11/4/2019
3694,166624,SZYQ1,4,11/6/2016
3695,166624,kristingraceful,2,3/11/2019
3696,166624,evil.penguin,5,1/25/2014
3697,166624,OceanEyes,4,8/16/2018
3698,166624,CVega,5,8/9/2014
3699,166624,Evan Northrup,5,9/7/2016
3700,166624,Sue,5,10/11/2017
3701,166624,Kim,5,8/1/2011
3702,166624,FNChef,5,8/20/2012
3703,51283,saraithegeek,4,5/24/2011
3704,51283,Charity516,5,9/1/2011
3705,51283,cgbairKC,5,9/1/2011
3706,51283,Maya,5,1/5/2011
3707,51283,LADYJAYPEE,5,8/27/2006
3708,51283,Nicole Marshall,5,11/20/2011
3709,51283,Andrea Kinman,5,10/5/2014
3710,51283,veggieprincess,5,10/3/2011
3711,51283,None,5,4/2/2003
3712,51283,lizbethrn,5,9/14/2008
3713,51283,COURTNEYGRIFF,5,2/14/2007
3714,51283,Becky,5,6/25/2006
3715,51283,Rebslo,5,9/15/2002
3716,51283,JANE183,4,4/6/2007
3717,51283,Ashley613,2,1/18/2011
3718,51283,cookin'mama,5,2/12/2006
3719,51283,Kerstin Davies,5,1/30/2007
3720,51283,DRQUINN,5,11/21/2011
3721,51283,VailValleyCook,5,4/6/2007
3722,51283,Baker Girl,5,3/11/2013
3723,51283,Grace,5,9/5/2011
3724,51283,Thomas,4,5/24/2011
3725,51283,Nancy,5,1/2/2012
3726,51283,IVOIRIENNE,5,12/5/2003
3727,51283,Corinna,1,1/1/2005
3728,51283,Michelle Finley Baker,5,10/23/2014
3729,51283,LINDA,5,3/9/2004
3730,51283,Becky Barlow Tiffany,5,4/2/2007
3731,51283,SIERRAMUM,5,11/2/2002
3732,51283,Erin's Kitchen,3,6/30/2006
3733,51283,andee,5,12/20/2010
3734,51283,smbarnes98,5,9/27/2012
3735,51283,chicknpiza,5,12/9/2011
3736,51283,TVdinnerConnoisseur,5,9/11/2012
3737,51283,epenner,5,5/29/2008
3738,51283,newmommy,5,2/7/2007
3739,51283,Braiden,5,7/8/2011
3740,51283,Tejay,5,11/18/2011
3741,51283,Shirley Carter,5,2/26/2012
3742,51283,SANDRALYOUNGER,5,10/6/2002
3743,51283,Carlene Davis,5,4/10/2012
3744,51283,Ash,5,6/19/2011
3745,51283,Angie B,5,10/14/2007
3746,51283,FNChef,5,1/28/2012
3747,51283,Welshie,4,3/9/2007
3748,51283,annabelle10,4,9/11/2011
3749,51283,laurack73,5,4/8/2007
3750,51283,lucylulu,5,12/5/2007
3751,51283,SusieC,5,8/27/2011
3752,51283,Mariel E.,5,7/28/2011
3753,51283,maria,5,9/6/2011
3754,51283,ezdoesit,1,6/5/2014
3755,51283,Mia Weaver,5,12/1/2011
3756,51283,Jeff,5,1/2/2007
3757,51283,RussellC,4,3/22/2010
3758,51283,CleverGypsy,5,10/31/2008
3759,51283,Aileen,3,9/29/2008
3760,51283,BABSKITCHEN,5,6/19/2003
3761,51283,Connie-O,5,8/17/2010
3762,51283,Mike Fiction,4,1/14/2007
3763,51283,Sun Shine,5,9/24/2011
3764,51283,ait0shi,5,1/19/2009
3765,51283,Memack,5,1/5/2011
3766,51283,WinstonSalem,5,2/16/2010
3767,51283,Oliveland,5,2/13/2011
3768,51283,SpyC,5,5/25/2011
3769,51283,cottoncandy,5,4/7/2007
3770,51283,Nichole S,4,2/27/2012
3771,51283,Krista Jones,5,5/2/2007
3772,51283,Maiden,4,11/20/2010
3773,51283,faithirene,5,8/18/2012
3774,51283,outdoorsgirl,5,5/15/2011
3775,51283,Kat Lacroix,4,10/20/2009
3776,51283,mmmLeslie,3,4/22/2010
3777,51283,SSwisher,4,10/29/2012
3778,51283,Mary Ann Waite,5,9/27/2007
3779,51283,lisamomof4,4,6/27/2011
3780,51283,M.Blake,5,9/12/2007
3781,51283,AliciaR,5,5/2/2007
3782,51283,Aks,5,1/9/2013
3783,51283,Mightymiri,5,2/24/2007
3784,51283,JUSTJENN,5,1/6/2003
3785,51283,mljain2,5,4/12/2011
3786,51283,bienevh,4,2/4/2013
3787,51283,yankeegirl27,5,10/27/2011
3788,51283,Ashley Bolling,5,12/25/2010
3789,51283,ANNETTE,5,5/24/2011
3790,51283,DrKen,5,4/6/2007
3791,51283,minerve0001,4,9/11/2011
3792,51283,Lisa,5,11/15/2002
3793,51283,DMASHLEY,5,11/14/2002
3794,51283,Spiff,5,4/6/2007
3795,51283,COOK_4_3,5,3/8/2003
3796,51283,Robin Lee,4,1/18/2012
3797,51283,JHAMIC,5,7/1/2003
3798,51283,JB,5,1/26/2008
3799,51283,rabmoon,5,8/18/2011
3800,51283,Lori,5,10/24/2013
3801,51283,JENNWHITE,4,8/7/2002
3802,51283,OkinawanPrincess,5,8/24/2011
3803,51283,NOASUSSMAN,5,7/7/2002
3804,51283,Robin Doughty,5,6/18/2010
3805,51283,Amber Pitts,5,11/8/2007
3806,51283,Kabeach,5,3/16/2009
3807,51283,ldilalla,5,1/6/2008
3808,51283,HeatherM,5,2/8/2013
3809,51283,Bubooki,3,9/10/2003
3810,51283,MRTINY,5,11/25/2002
3811,51283,Danelle,5,1/3/2007
3812,51283,Maggie,1,12/29/2006
3813,51283,Muffin Mom N Garlic Girl,5,2/12/2007
3814,51283,eksnow,5,3/28/2011
3815,51283,Morgan,5,11/17/2011
3816,51283,Erin C,4,8/17/2011
3817,51283,A. Taylor,5,2/18/2008
3818,51283,MRSDAYCARE,5,3/1/2007
3819,51283,Grace,5,9/1/2006
3820,51283,Mark Ursich,5,12/4/2008
3821,51283,DOCJOC,5,3/4/2003
3822,51283,STARFLOWER,5,3/28/2003
3823,51283,LeeAnnetteJ,5,4/29/2012
3824,51283,IHTFP,5,11/29/2002
3825,51283,lovebeingamom,5,12/16/2010
3826,51283,Andrea Weston,5,7/10/2007
3827,51283,VNITSIRK,5,11/18/2011
3828,51283,Shiloh Strawn,4,3/29/2012
3829,51283,PRINCESS20NY,4,11/4/2007
3830,51283,CookerMA,5,3/17/2015
3831,51283,andrea1037,5,5/14/2012
3832,51283,Iryna,5,2/15/2013
3833,51283,BlueJay1122,5,5/10/2012
3834,51283,Susan T-O,3,5/31/2010
3835,51283,Allyson,5,3/30/2007
3836,51283,BRANGIE,5,2/20/2007
3837,51283,Boujie,5,8/25/2006
3838,51283,K.D. Iredale,4,4/17/2013
3839,51283,TRAILINDAWG,5,10/21/2010
3840,51283,Aim,5,1/1/2011
3841,51283,SAHmomof3,2,5/24/2007
3842,51283,harmoneeeeeee,5,9/26/2011
3843,51283,cookingmom,1,11/6/2011
3844,51283,SPARKLER8666,5,12/10/2010
3845,51283,curttori,2,12/22/2010
3846,51283,DESIDERATAGRACEFULLY,5,1/16/2006
3847,258468,wendy s.,5,1/8/2018
3848,258468,C. Marie,5,12/28/2017
3849,258468,Alexander Kroeger,5,8/20/2019
3850,258468,Dave Dulany,5,7/29/2019
3851,258468,Betsy Bowen,5,10/28/2019
3852,258468,JulieU,5,10/17/2019
3853,258468,Jayna Burg Woolridge,5,5/23/2019
3854,258468,Sourpuss,4,1/2/2018
3855,258468,Cyndi,5,12/2/2017
3856,258468,Peggy Bonhage,5,7/31/2019
3857,258468,Sue,4,12/29/2017
3858,258468,Andrew Luczenczyn,4,2/16/2019
3859,258468,JenLyon,5,12/4/2017
3860,258468,Lunarshadow,4,7/13/2019
3861,258468,Jamie Loweree Renton,4,8/9/2019
3862,258468,Sandy Behr,5,5/25/2019
3863,258468,Ashly Cochran,5,7/22/2019
3864,258468,whatismommamakintonight,4,7/9/2019
3865,258468,"Arizona Desert Flower ALLRECIPES ALLSTAR This reviewer is an Allrecipes Allstar. Allstars are loyal community members selected to be brand ambassadors based on onsite participation, interest, and commitment. Allstars may be compensated for their participation in the Allrecipes Allstar Program. Allstar",4,9/11/2018
3866,258468,Mark Beam,5,1/17/2018
3867,258468,jlh,5,5/14/2018
3868,258468,SDOUGLAS,4,6/30/2018
3869,258468,AHoags,5,10/25/2019
3870,258468,AimeeJ,5,6/16/2019
3871,258468,Pat,4,6/2/2019
3872,258468,William Correll,2,1/4/2018
3873,258468,acoelke,5,9/25/2019
3874,258468,Barbara Goldstein,4,2/10/2018
3875,258468,Lisa Leinberger,5,7/22/2019
3876,258468,satorre00,5,8/26/2019
3877,258468,jeffbdad,4,12/29/2017
3878,258468,rjl786,1,2/26/2018
3879,258468,sandra taylor,5,5/23/2019
3880,258468,Jules68,5,3/26/2018
3881,258468,Sara Sadler,4,4/8/2018
3882,258468,citykat17,4,6/4/2019
3883,258468,Linda J Lambie,5,10/31/2019
3884,258468,Nancy Cole,4,12/8/2017
3885,258468,KT,5,5/31/2019
3886,258468,Bella Paris,4,6/14/2019
3887,258468,Micheal Webster,4,1/8/2018
3888,258468,Susie,5,5/25/2019
3889,258468,fadelking,5,8/14/2018
3890,258468,Nonnalin,5,12/2/2017
3891,258468,bakeaholic,4,5/24/2019
3892,258468,bighipp,5,1/13/2019
3893,258468,AintGotTimeForThat,5,11/8/2017
3894,258468,Liz S. J. Ballanger,1,3/31/2018
3895,258468,taytay,5,6/25/2019
3896,258468,frazini,1,5/28/2019
3897,258468,mcclainra,5,6/10/2019
3898,258468,Zippy,5,5/25/2019
3899,258468,Lynn Strowig,4,2/18/2018
3900,258468,Dave,3,10/24/2019
3901,258468,CASINO18,5,10/8/2017
3902,258468,Scott,3,12/3/2017
3903,258468,Sue Cerrato,5,2/5/2018
3904,258468,Kenny Gutierrez,5,10/13/2019
3905,258468,SuSie Jones Kinder,5,2/18/2018
3906,258468,sshirleyks,5,6/4/2019
3907,258468,mcfarlee,5,12/1/2017
3908,258468,Roy Wilkinson,5,4/27/2018
3909,258468,debbiechase,4,8/7/2019
3910,258468,Toni Diane,5,9/4/2017
3911,258468,Frankie Hopkins,5,5/7/2018
3912,258468,Cosette Cantor,5,8/3/2019
3913,258468,anno15,5,1/6/2018
3914,258468,Apwoods86,5,8/21/2017
3915,258468,jsparrow,5,12/28/2017
3916,258468,Shanell,5,6/6/2019
3917,258468,Billie Jo Hoekstra Gill,5,10/26/2019
3918,258468,Mathrin,4,8/27/2019
3919,258468,Inga Morozoff,3,9/30/2019
